instance,cuts,disjunctive terms,cut generation iteration,root gap closed
flugpl,default and disjunctive,16,91,0.5631450310135957
flugpl,default and disjunctive,16,92,0.5631450310135957
flugpl,default and disjunctive,16,93,0.5631450310135957
flugpl,default and disjunctive,16,94,0.5631450310135957
flugpl,default and disjunctive,16,95,0.5631450310135957
flugpl,default and disjunctive,16,96,0.5631450310135957
flugpl,default and disjunctive,16,97,0.5631450310135957
flugpl,default and disjunctive,16,98,0.5631450310135957
flugpl,default and disjunctive,16,99,0.5631450310135957
flugpl,default and disjunctive,16,100,0.5631450310135957
p0033,default,8,1,3.672038292703859e-13
p0033,default,8,2,0.5726829941067133
p0033,default,8,3,0.7472404072362726
p0033,default,8,4,0.8253032953020685
p0033,default,8,5,0.8698448759033446
p0033,default,8,6,0.9047807610807365
p0033,default,8,7,0.9229483396516411
p0033,default,8,8,0.9320226856842775
p0033,default,8,9,0.9513864290307033
p0033,default,8,10,0.9657519696460216
p0033,default,8,11,0.97626564525966
p0033,default,8,12,0.98044823929585
p0033,default,8,13,0.9947695186786328
p0033,default,8,14,0.999996960797313
p0033,default,8,15,0.9999970772067269
p0033,default,8,16,0.9999970772067269
p0033,default,8,17,0.9999970772067269
p0033,default,8,18,0.9999970772067269
p0033,default,8,19,0.9999970772067269
p0033,default,8,20,0.9999970772067269
p0033,default,8,21,0.9999970772067269
p0033,default,8,22,0.9999970772067269
p0033,default,8,23,0.9999970772067269
p0033,default,8,24,0.9999970772067269
p0033,default,8,25,0.9999970772067269
p0033,default,8,26,0.9999970772067269
p0033,default,8,27,0.9999970772067269
p0033,default,8,28,0.9999970772067269
p0033,default,8,29,0.9999970772067269
p0033,default,8,30,0.9999970772067269
p0033,default,8,31,0.9999970772067269
p0033,default,8,32,0.9999970772067269
p0033,default,8,33,0.9999970772067269
p0033,default,8,34,0.9999970772067269
p0033,default,8,35,0.9999970772067269
p0033,default,8,36,0.9999970772067269
p0033,default,8,37,0.9999970772067269
p0033,default,8,38,0.9999970772067269
p0033,default,8,39,0.9999970772067269
p0033,default,8,40,0.9999970772067269
p0033,default,8,41,0.9999970772067269
p0033,default,8,42,0.9999970772067269
p0033,default,8,43,0.9999970772067269
p0033,default,8,44,0.9999970772067269
p0033,default,8,45,0.9999970772067269
p0033,default,8,46,0.9999970772067269
p0033,default,8,47,0.9999970772067269
p0033,default,8,48,0.9999970772067269
p0033,default,8,49,0.9999970772067269
p0033,default,8,50,0.9999970772067269
p0033,default,8,51,0.9999970772067269
p0033,default,8,52,0.9999970772067269
p0033,default,8,53,0.9999970772067269
p0033,default,8,54,0.9999970772067269
p0033,default,8,55,0.9999970772067269
p0033,default,8,56,0.9999970772067269
p0033,default,8,57,0.9999970772067269
p0033,default,8,58,0.9999970772067269
p0033,default,8,59,0.9999970772067269
p0033,default,8,60,0.9999970772067269
p0033,default,8,61,0.9999970772067269
p0033,default,8,62,0.9999970772067269
p0033,default,8,63,0.9999970772067269
p0033,default,8,64,0.9999970772067269
p0033,default,8,65,0.9999970772067269
p0033,default,8,66,0.9999970772067269
p0033,default,8,67,0.9999970772067269
p0033,default,8,68,0.9999970772067269
p0033,default,8,69,0.9999970772067269
p0033,default,8,70,0.9999970772067269
p0033,default,8,71,0.9999970772067269
p0033,default,8,72,0.9999970772067269
p0033,default,8,73,0.9999970772067269
p0033,default,8,74,0.9999970772067269
p0033,default,8,75,0.9999970772067269
p0033,default,8,76,0.9999970772067269
p0033,default,8,77,0.9999970772067269
p0033,default,8,78,0.9999970772067269
p0033,default,8,79,0.9999970772067269
p0033,default,8,80,0.9999970772067269
p0033,default,8,81,0.9999970772067269
p0033,default,8,82,0.9999970772067269
p0033,default,8,83,0.9999970772067269
p0033,default,8,84,0.9999970772067269
p0033,default,8,85,0.9999970772067269
p0033,default,8,86,0.9999970772067269
p0033,default,8,87,0.9999970772067269
p0033,default,8,88,0.9999970772067269
p0033,default,8,89,0.9999970772067269
p0033,default,8,90,0.9999970772067269
p0033,default,8,91,0.9999970772067269
p0033,default,8,92,0.9999970772067269
p0033,default,8,93,0.9999970772067269
p0033,default,8,94,0.9999970772067269
p0033,default,8,95,0.9999970772067269
p0033,default,8,96,0.9999970772067269
p0033,default,8,97,0.9999970772067269
p0033,default,8,98,0.9999970772067269
p0033,default,8,99,0.9999970772067269
p0033,default,8,100,0.9999970772067269
p0033,disjunctive only,8,1,3.672038292703859e-13
p0033,disjunctive only,8,2,0.021371596763921634
p0033,disjunctive only,8,3,0.02918759749068679
p0033,disjunctive only,8,4,0.048676901379764576
p0033,disjunctive only,8,5,0.048676971623773095
p0033,disjunctive only,8,6,0.048677016301115
p0033,disjunctive only,8,7,0.04932945264731475
p0033,disjunctive only,8,8,0.05120206336297363
p0033,disjunctive only,8,9,0.05171391427615013
p0033,disjunctive only,8,10,0.05171392475940105
p0033,disjunctive only,8,11,0.052603965612290755
p0033,disjunctive only,8,12,0.052667311833712226
p0033,disjunctive only,8,13,0.05266732019629383
p0033,disjunctive only,8,14,0.052672472187534965
p0033,disjunctive only,8,15,0.052672533040859955
p0033,disjunctive only,8,16,0.05267262408834942
p0033,disjunctive only,8,17,0.05267289001399774
p0033,disjunctive only,8,18,0.05267289023399923
p0033,disjunctive only,8,19,0.05267289092738087
p0033,disjunctive only,8,20,0.05267289092738087
p0033,disjunctive only,8,21,0.05267289092738087
p0033,disjunctive only,8,22,0.05267289092738087
p0033,disjunctive only,8,23,0.05267289092738087
p0033,disjunctive only,8,24,0.05267289092738087
p0033,disjunctive only,8,25,0.05267289092738087
p0033,disjunctive only,8,26,0.05267289092738087
p0033,disjunctive only,8,27,0.05267289092738087
p0033,disjunctive only,8,28,0.05267289092738087
p0033,disjunctive only,8,29,0.05267289092738087
p0033,disjunctive only,8,30,0.05267289092738087
p0033,disjunctive only,8,31,0.05267289092738087
p0033,disjunctive only,8,32,0.05267289092738087
p0033,disjunctive only,8,33,0.05267289092738087
p0033,disjunctive only,8,34,0.05267289092738087
p0033,disjunctive only,8,35,0.05267289092738087
p0033,disjunctive only,8,36,0.05267289092738087
p0033,disjunctive only,8,37,0.05267289092738087
p0033,disjunctive only,8,38,0.05267289092738087
p0033,disjunctive only,8,39,0.05267289092738087
p0033,disjunctive only,8,40,0.05267289092738087
p0033,disjunctive only,8,41,0.05267289092738087
p0033,disjunctive only,8,42,0.05267289092738087
p0033,disjunctive only,8,43,0.05267289092738087
p0033,disjunctive only,8,44,0.05267289092738087
p0033,disjunctive only,8,45,0.05267289092738087
p0033,disjunctive only,8,46,0.05267289092738087
p0033,disjunctive only,8,47,0.05267289092738087
p0033,disjunctive only,8,48,0.05267289092738087
p0033,disjunctive only,8,49,0.05267289092738087
p0033,disjunctive only,8,50,0.05267289092738087
p0033,disjunctive only,8,51,0.05267289092738087
p0033,disjunctive only,8,52,0.05267289092738087
p0033,disjunctive only,8,53,0.05267289092738087
p0033,disjunctive only,8,54,0.05267289092738087
p0033,disjunctive only,8,55,0.05267289092738087
p0033,disjunctive only,8,56,0.05267289092738087
p0033,disjunctive only,8,57,0.05267289092738087
p0033,disjunctive only,8,58,0.05267289092738087
p0033,disjunctive only,8,59,0.05267289092738087
p0033,disjunctive only,8,60,0.05267289092738087
p0033,disjunctive only,8,61,0.05267289092738087
p0033,disjunctive only,8,62,0.05267289092738087
p0033,disjunctive only,8,63,0.05267289092738087
p0033,disjunctive only,8,64,0.05267289092738087
p0033,disjunctive only,8,65,0.05267289092738087
p0033,disjunctive only,8,66,0.05267289092738087
p0033,disjunctive only,8,67,0.05267289092738087
p0033,disjunctive only,8,68,0.05267289092738087
p0033,disjunctive only,8,69,0.05267289092738087
p0033,disjunctive only,8,70,0.05267289092738087
p0033,disjunctive only,8,71,0.05267289092738087
p0033,disjunctive only,8,72,0.05267289092738087
p0033,disjunctive only,8,73,0.05267289092738087
p0033,disjunctive only,8,74,0.05267289092738087
p0033,disjunctive only,8,75,0.05267289092738087
p0033,disjunctive only,8,76,0.05267289092738087
p0033,disjunctive only,8,77,0.05267289092738087
p0033,disjunctive only,8,78,0.05267289092738087
p0033,disjunctive only,8,79,0.05267289092738087
p0033,disjunctive only,8,80,0.05267289092738087
p0033,disjunctive only,8,81,0.05267289092738087
p0033,disjunctive only,8,82,0.05267289092738087
p0033,disjunctive only,8,83,0.05267289092738087
p0033,disjunctive only,8,84,0.05267289092738087
p0033,disjunctive only,8,85,0.05267289092738087
p0033,disjunctive only,8,86,0.05267289092738087
p0033,disjunctive only,8,87,0.05267289092738087
p0033,disjunctive only,8,88,0.05267289092738087
p0033,disjunctive only,8,89,0.05267289092738087
p0033,disjunctive only,8,90,0.05267289092738087
p0033,disjunctive only,8,91,0.05267289092738087
p0033,disjunctive only,8,92,0.05267289092738087
p0033,disjunctive only,8,93,0.05267289092738087
p0033,disjunctive only,8,94,0.05267289092738087
p0033,disjunctive only,8,95,0.05267289092738087
p0033,disjunctive only,8,96,0.05267289092738087
p0033,disjunctive only,8,97,0.05267289092738087
p0033,disjunctive only,8,98,0.05267289092738087
p0033,disjunctive only,8,99,0.05267289092738087
p0033,disjunctive only,8,100,0.05267289092738087
p0033,default and disjunctive,8,1,3.672038292703859e-13
p0033,default and disjunctive,8,2,0.5726829941067133
p0033,default and disjunctive,8,3,0.7472404072362726
p0033,default and disjunctive,8,4,0.8253032953020677
p0033,default and disjunctive,8,5,0.8698450634223969
p0033,default and disjunctive,8,6,0.904781335003715
p0033,default and disjunctive,8,7,0.922948729178744
p0033,default and disjunctive,8,8,0.9320233925165476
p0033,default and disjunctive,8,9,0.952018741651225
p0033,default and disjunctive,8,10,0.9644201453832861
p0033,default and disjunctive,8,11,0.9667939560776779
p0033,default and disjunctive,8,12,0.9698121278564512
p0033,default and disjunctive,8,13,0.9724170402587246
p0033,default and disjunctive,8,14,0.9747840530637027
p0033,default and disjunctive,8,15,0.9758488231266254
p0033,default and disjunctive,8,16,0.980969389392809
p0033,default and disjunctive,8,17,0.982355613188677
p0033,default and disjunctive,8,18,0.9851201190366392
p0033,default and disjunctive,8,19,0.9909206526625739
p0033,default and disjunctive,8,20,0.9934220845275609
p0033,default and disjunctive,8,21,0.9958615983167377
p0033,default and disjunctive,8,22,0.9971578146366493
p0033,default and disjunctive,8,23,0.9982240790445944
p0033,default and disjunctive,8,24,0.9984449290356348
p0033,default and disjunctive,8,25,0.9991184752203655
p0033,default and disjunctive,8,26,0.9997153562600369
p0033,default and disjunctive,8,27,0.9998622544151576
p0033,default and disjunctive,8,28,0.9999883381019051
p0033,default and disjunctive,8,29,0.9999883381019036
p0033,default and disjunctive,8,30,0.9999883381019036
p0033,default and disjunctive,8,31,0.9999883381019036
p0033,default and disjunctive,8,32,0.9999883381019036
p0033,default and disjunctive,8,33,0.9999883381019036
p0033,default and disjunctive,8,34,0.9999883381019036
p0033,default and disjunctive,8,35,0.9999883381019036
p0033,default and disjunctive,8,36,0.9999883381019036
p0033,default and disjunctive,8,37,0.9999883381019036
p0033,default and disjunctive,8,38,0.9999883381019036
p0033,default and disjunctive,8,39,0.9999883381019036
p0033,default and disjunctive,8,40,0.9999883381019036
p0033,default and disjunctive,8,41,0.9999883381019036
p0033,default and disjunctive,8,42,0.9999883381019036
p0033,default and disjunctive,8,43,0.9999883381019036
p0033,default and disjunctive,8,44,0.9999883381019036
p0033,default and disjunctive,8,45,0.9999883381019036
p0033,default and disjunctive,8,46,0.9999883381019036
p0033,default and disjunctive,8,47,0.9999883381019036
p0033,default and disjunctive,8,48,0.9999883381019036
p0033,default and disjunctive,8,49,0.9999883381019036
p0033,default and disjunctive,8,50,0.9999883381019036
p0033,default and disjunctive,8,51,0.9999883381019036
p0033,default and disjunctive,8,52,0.9999883381019036
p0033,default and disjunctive,8,53,0.9999883381019036
p0033,default and disjunctive,8,54,0.9999883381019036
p0033,default and disjunctive,8,55,0.9999883381019036
p0033,default and disjunctive,8,56,0.9999883381019036
p0033,default and disjunctive,8,57,0.9999883381019036
p0033,default and disjunctive,8,58,0.9999883381019036
p0033,default and disjunctive,8,59,0.9999883381019036
p0033,default and disjunctive,8,60,0.9999883381019036
p0033,default and disjunctive,8,61,0.9999883381019036
p0033,default and disjunctive,8,62,0.9999883381019036
p0033,default and disjunctive,8,63,0.9999883381019036
p0033,default and disjunctive,8,64,0.9999883381019036
p0033,default and disjunctive,8,65,0.9999883381019036
p0033,default and disjunctive,8,66,0.9999883381019036
p0033,default and disjunctive,8,67,0.9999883381019036
p0033,default and disjunctive,8,68,0.9999883381019036
p0033,default and disjunctive,8,69,0.9999883381019036
p0033,default and disjunctive,8,70,0.9999883381019036
p0033,default and disjunctive,8,71,0.9999883381019036
p0033,default and disjunctive,8,72,0.9999883381019036
p0033,default and disjunctive,8,73,0.9999883381019036
p0033,default and disjunctive,8,74,0.9999883381019036
p0033,default and disjunctive,8,75,0.9999883381019036
p0033,default and disjunctive,8,76,0.9999883381019036
p0033,default and disjunctive,8,77,0.9999883381019036
p0033,default and disjunctive,8,78,0.9999883381019036
p0033,default and disjunctive,8,79,0.9999883381019036
p0033,default and disjunctive,8,80,0.9999883381019036
p0033,default and disjunctive,8,81,0.9999883381019036
p0033,default and disjunctive,8,82,0.9999883381019036
p0033,default and disjunctive,8,83,0.9999883381019036
p0033,default and disjunctive,8,84,0.9999883381019036
p0033,default and disjunctive,8,85,0.9999883381019036
p0033,default and disjunctive,8,86,0.9999883381019036
p0033,default and disjunctive,8,87,0.9999883381019036
p0033,default and disjunctive,8,88,0.9999883381019036
p0033,default and disjunctive,8,89,0.9999883381019036
p0033,default and disjunctive,8,90,0.9999883381019036
p0033,default and disjunctive,8,91,0.9999883381019036
p0033,default and disjunctive,8,92,0.9999883381019036
p0033,default and disjunctive,8,93,0.9999883381019036
p0033,default and disjunctive,8,94,0.9999883381019036
p0033,default and disjunctive,8,95,0.9999883381019036
p0033,default and disjunctive,8,96,0.9999883381019036
p0033,default and disjunctive,8,97,0.9999883381019036
p0033,default and disjunctive,8,98,0.9999883381019036
p0033,default and disjunctive,8,99,0.9999883381019036
p0033,default and disjunctive,8,100,0.9999883381019036
bm23,default,8,1,0.0
bm23,default,8,2,0.20877311085501044
bm23,default,8,3,0.23012427134754593
bm23,default,8,4,0.2479978441744737
bm23,default,8,5,0.26117626459664883
bm23,default,8,6,0.28050629339608957
bm23,default,8,7,0.30485468984703407
bm23,default,8,8,0.3211736647404292
bm23,default,8,9,0.32953472388530464
bm23,default,8,10,0.335895202057338
bm23,default,8,11,0.33669760563584655
bm23,default,8,12,0.3381023972191287
bm23,default,8,13,0.3393856751738461
bm23,default,8,14,0.34038374939708804
bm23,default,8,15,0.3408602161381269
bm23,default,8,16,0.3418766232448633
bm23,default,8,17,0.3433439763794841
bm23,default,8,18,0.34737241127013846
bm23,default,8,19,0.34946562449867086
bm23,default,8,20,0.3510579343368698
bm23,default,8,21,0.35318007956533704
bm23,default,8,22,0.36508337926073264
bm23,default,8,23,0.37065733699926096
bm23,default,8,24,0.3761612299782322
bm23,default,8,25,0.3814046667848884
bm23,default,8,26,0.38240686679878844
bm23,default,8,27,0.3843321478788146
bm23,default,8,28,0.38550489684686684
bm23,default,8,29,0.3898948641832222
bm23,default,8,30,0.39800044404452173
bm23,default,8,31,0.4007418519253249
bm23,default,8,32,0.4022479427937684
bm23,default,8,33,0.40427780232163535
bm23,default,8,34,0.4042778023216356
bm23,default,8,35,0.4042778023216351
bm23,default,8,36,0.4042778023216351
bm23,default,8,37,0.4042778023216351
bm23,default,8,38,0.4042778023216351
bm23,default,8,39,0.4042778023216356
bm23,default,8,40,0.4042778023216351
bm23,default,8,41,0.4042778023216351
bm23,default,8,42,0.40427780232163535
bm23,default,8,43,0.4042778023216356
bm23,default,8,44,0.4042778023216356
bm23,default,8,45,0.40427780232163535
bm23,default,8,46,0.40427780232163535
bm23,default,8,47,0.40427780232163535
bm23,default,8,48,0.4042778023216356
bm23,default,8,49,0.40427780232163535
bm23,default,8,50,0.40427780232163535
bm23,default,8,51,0.4042778023216356
bm23,default,8,52,0.40427780232163535
bm23,default,8,53,0.4042778023216351
bm23,default,8,54,0.4042778023216343
bm23,default,8,55,0.40427780232163535
bm23,default,8,56,0.4042778023216356
bm23,default,8,57,0.4042778023216356
bm23,default,8,58,0.40427780232163535
bm23,default,8,59,0.40427780232163535
bm23,default,8,60,0.40427780232163535
bm23,default,8,61,0.4042778023216351
bm23,default,8,62,0.40427780232163535
bm23,default,8,63,0.40427780232163535
bm23,default,8,64,0.4042778023216356
bm23,default,8,65,0.40427780232163535
bm23,default,8,66,0.4042778023216356
bm23,default,8,67,0.4042778023216359
bm23,default,8,68,0.40427780232163535
bm23,default,8,69,0.40427780232163485
bm23,default,8,70,0.4042778023216356
bm23,default,8,71,0.40427780232163485
bm23,default,8,72,0.40427780232163535
bm23,default,8,73,0.4042778023216351
bm23,default,8,74,0.40427780232163535
bm23,default,8,75,0.40427780232163485
bm23,default,8,76,0.4042778023216351
bm23,default,8,77,0.4042778023216351
bm23,default,8,78,0.4042778023216356
bm23,default,8,79,0.40427780232163535
bm23,default,8,80,0.4042778023216359
bm23,default,8,81,0.40427780232163485
bm23,default,8,82,0.40427780232163535
bm23,default,8,83,0.4042778023216359
bm23,default,8,84,0.40427780232163535
bm23,default,8,85,0.40427780232163535
bm23,default,8,86,0.4042778023216356
bm23,default,8,87,0.4042778023216351
bm23,default,8,88,0.40427780232163535
bm23,default,8,89,0.4042778023216356
bm23,default,8,90,0.40427780232163535
bm23,default,8,91,0.4042778023216356
bm23,default,8,92,0.4042778023216356
bm23,default,8,93,0.40427780232163535
bm23,default,8,94,0.40427780232163535
bm23,default,8,95,0.4042778023216356
bm23,default,8,96,0.4042778023216351
bm23,default,8,97,0.40427780232163535
bm23,default,8,98,0.40427780232163535
bm23,default,8,99,0.40427780232163535
bm23,default,8,100,0.4042778023216356
bm23,disjunctive only,8,1,0.0
bm23,disjunctive only,8,2,0.021222855024007746
bm23,disjunctive only,8,3,0.06517494108452503
bm23,disjunctive only,8,4,0.08888230253665014
bm23,disjunctive only,8,5,0.10033397713862567
bm23,disjunctive only,8,6,0.10788043476249812
bm23,disjunctive only,8,7,0.1134586662777461
bm23,disjunctive only,8,8,0.1300260233534086
bm23,disjunctive only,8,9,0.1456408174856809
bm23,disjunctive only,8,10,0.1539670538742112
bm23,disjunctive only,8,11,0.15613593834244385
bm23,disjunctive only,8,12,0.16231947196003418
bm23,disjunctive only,8,13,0.16870592378152274
bm23,disjunctive only,8,14,0.18241169594566953
bm23,disjunctive only,8,15,0.18772718322944854
bm23,disjunctive only,8,16,0.18966713669262097
bm23,disjunctive only,8,17,0.19033156144758698
bm23,disjunctive only,8,18,0.19124272081713736
bm23,disjunctive only,8,19,0.20261438943367766
bm23,disjunctive only,8,20,0.2064334784559024
bm23,disjunctive only,8,21,0.2079945540481757
bm23,disjunctive only,8,22,0.2086918437613156
bm23,disjunctive only,8,23,0.20969079409845062
bm23,disjunctive only,8,24,0.21063526375983876
bm23,disjunctive only,8,25,0.210906362608802
bm23,disjunctive only,8,26,0.211348569468335
bm23,disjunctive only,8,27,0.2130733823532599
bm23,disjunctive only,8,28,0.21386106884794964
bm23,disjunctive only,8,29,0.214286689905559
bm23,disjunctive only,8,30,0.21447948995162616
bm23,disjunctive only,8,31,0.21516632218700452
bm23,disjunctive only,8,32,0.21594873783168034
bm23,disjunctive only,8,33,0.2170490372982055
bm23,disjunctive only,8,34,0.21732633999140993
bm23,disjunctive only,8,35,0.217721422187382
bm23,disjunctive only,8,36,0.21882690202165472
bm23,disjunctive only,8,37,0.21965619951795023
bm23,disjunctive only,8,38,0.22081088440681412
bm23,disjunctive only,8,39,0.2210102328502864
bm23,disjunctive only,8,40,0.22120612902434197
bm23,disjunctive only,8,41,0.2214661464602657
bm23,disjunctive only,8,42,0.22162274117476125
bm23,disjunctive only,8,43,0.2217421405723084
bm23,disjunctive only,8,44,0.22222164934392494
bm23,disjunctive only,8,45,0.2224933055058967
bm23,disjunctive only,8,46,0.22264737974391988
bm23,disjunctive only,8,47,0.22287029724309582
bm23,disjunctive only,8,48,0.22290946786504753
bm23,disjunctive only,8,49,0.22313338407036679
bm23,disjunctive only,8,50,0.22322084830655559
bm23,disjunctive only,8,51,0.22334198226769833
bm23,disjunctive only,8,52,0.22355647883505117
bm23,disjunctive only,8,53,0.22387774791368992
bm23,disjunctive only,8,54,0.22394364820453808
bm23,disjunctive only,8,55,0.2244453346307839
bm23,disjunctive only,8,56,0.22463986650427387
bm23,disjunctive only,8,57,0.22477697357428528
bm23,disjunctive only,8,58,0.22480516300934195
bm23,disjunctive only,8,59,0.22481477420496596
bm23,disjunctive only,8,60,0.22505136348540075
bm23,disjunctive only,8,61,0.22530740361756874
bm23,disjunctive only,8,62,0.22551633335253998
bm23,disjunctive only,8,63,0.2255690326404377
bm23,disjunctive only,8,64,0.2256665904525635
bm23,disjunctive only,8,65,0.22578445374967976
bm23,disjunctive only,8,66,0.2260955725111772
bm23,disjunctive only,8,67,0.2261310792652318
bm23,disjunctive only,8,68,0.22623019879874012
bm23,disjunctive only,8,69,0.22624695143527376
bm23,disjunctive only,8,70,0.22652000318467982
bm23,disjunctive only,8,71,0.2266033650729836
bm23,disjunctive only,8,72,0.22680656076454656
bm23,disjunctive only,8,73,0.22689590850239888
bm23,disjunctive only,8,74,0.22723581467328535
bm23,disjunctive only,8,75,0.22728447919046676
bm23,disjunctive only,8,76,0.22740165747004168
bm23,disjunctive only,8,77,0.22746760709274066
bm23,disjunctive only,8,78,0.22749635956727393
bm23,disjunctive only,8,79,0.22767076761175792
bm23,disjunctive only,8,80,0.22774875754497412
bm23,disjunctive only,8,81,0.2277840617824773
bm23,disjunctive only,8,82,0.22780835272298988
bm23,disjunctive only,8,83,0.22782345357919698
bm23,disjunctive only,8,84,0.22786174493728098
bm23,disjunctive only,8,85,0.22790484394602045
bm23,disjunctive only,8,86,0.2279190660301378
bm23,disjunctive only,8,87,0.2280673540962701
bm23,disjunctive only,8,88,0.22814618956408023
bm23,disjunctive only,8,89,0.22824297883342698
bm23,disjunctive only,8,90,0.22827776365605507
bm23,disjunctive only,8,91,0.2282830955679046
bm23,disjunctive only,8,92,0.22839122546447455
bm23,disjunctive only,8,93,0.2284170141701396
bm23,disjunctive only,8,94,0.22842140944802244
bm23,disjunctive only,8,95,0.2284336820591375
bm23,disjunctive only,8,96,0.2284346534199749
bm23,disjunctive only,8,97,0.22845888860057775
bm23,disjunctive only,8,98,0.22847499151899178
bm23,disjunctive only,8,99,0.22848004056783466
bm23,disjunctive only,8,100,0.22849122852736156
bm23,default and disjunctive,8,1,0.0
bm23,default and disjunctive,8,2,0.20877311085501044
bm23,default and disjunctive,8,3,0.2358968589575628
bm23,default and disjunctive,8,4,0.254142242418036
bm23,default and disjunctive,8,5,0.27041952722634655
bm23,default and disjunctive,8,6,0.2835440491495894
bm23,default and disjunctive,8,7,0.2875038574111937
bm23,default and disjunctive,8,8,0.29020206538953797
bm23,default and disjunctive,8,9,0.2933048747066933
bm23,default and disjunctive,8,10,0.2975216646554933
bm23,default and disjunctive,8,11,0.29960742491657844
bm23,default and disjunctive,8,12,0.30924726849548184
bm23,default and disjunctive,8,13,0.3286809885838629
bm23,default and disjunctive,8,14,0.3367638522041076
bm23,default and disjunctive,8,15,0.3436258568876905
bm23,default and disjunctive,8,16,0.3457376465943309
bm23,default and disjunctive,8,17,0.348280254387824
bm23,default and disjunctive,8,18,0.3493632469166208
bm23,default and disjunctive,8,19,0.34997812118496235
bm23,default and disjunctive,8,20,0.3505335661592746
bm23,default and disjunctive,8,21,0.35337486253343103
bm23,default and disjunctive,8,22,0.35441710287984507
bm23,default and disjunctive,8,23,0.3550968933370195
bm23,default and disjunctive,8,24,0.3553679782530352
bm23,default and disjunctive,8,25,0.35658089809556875
bm23,default and disjunctive,8,26,0.35701731383232616
bm23,default and disjunctive,8,27,0.3570542340245126
bm23,default and disjunctive,8,28,0.3574460498995937
bm23,default and disjunctive,8,29,0.3578254591695069
bm23,default and disjunctive,8,30,0.358118252081137
bm23,default and disjunctive,8,31,0.35846063099855824
bm23,default and disjunctive,8,32,0.35875839464382375
bm23,default and disjunctive,8,33,0.3589953123669632
bm23,default and disjunctive,8,34,0.3591047960217307
bm23,default and disjunctive,8,35,0.3591494305290779
bm23,default and disjunctive,8,36,0.3592662092342605
bm23,default and disjunctive,8,37,0.3601436640294367
bm23,default and disjunctive,8,38,0.3608394073021898
bm23,default and disjunctive,8,39,0.36115268280752194
bm23,default and disjunctive,8,40,0.3613439041263785
bm23,default and disjunctive,8,41,0.361769838980941
bm23,default and disjunctive,8,42,0.36478297171066887
bm23,default and disjunctive,8,43,0.3703731531104584
bm23,default and disjunctive,8,44,0.3746092719670947
bm23,default and disjunctive,8,45,0.3788665504923892
bm23,default and disjunctive,8,46,0.3808948158364607
bm23,default and disjunctive,8,47,0.38226117793555947
bm23,default and disjunctive,8,48,0.38333505146889046
bm23,default and disjunctive,8,49,0.38393478539275644
bm23,default and disjunctive,8,50,0.38531482816473667
bm23,default and disjunctive,8,51,0.3859619006368569
bm23,default and disjunctive,8,52,0.3865749512207386
bm23,default and disjunctive,8,53,0.3870970853992823
bm23,default and disjunctive,8,54,0.38777819973595146
bm23,default and disjunctive,8,55,0.3918334214652871
bm23,default and disjunctive,8,56,0.3960333088710787
bm23,default and disjunctive,8,57,0.3984755005422889
bm23,default and disjunctive,8,58,0.40072690769762137
bm23,default and disjunctive,8,59,0.40427780232163535
bm23,default and disjunctive,8,60,0.4042778023216356
bm23,default and disjunctive,8,61,0.4042778023216356
bm23,default and disjunctive,8,62,0.40427780232163535
bm23,default and disjunctive,8,63,0.40427780232163535
bm23,default and disjunctive,8,64,0.4042778023216356
bm23,default and disjunctive,8,65,0.4042778023216364
bm23,default and disjunctive,8,66,0.4042778023216351
bm23,default and disjunctive,8,67,0.40427780232163535
bm23,default and disjunctive,8,68,0.4042778023216356
bm23,default and disjunctive,8,69,0.4042778023216356
bm23,default and disjunctive,8,70,0.4042778023216356
bm23,default and disjunctive,8,71,0.4042778023216356
bm23,default and disjunctive,8,72,0.4042778023216356
bm23,default and disjunctive,8,73,0.4042778023216351
bm23,default and disjunctive,8,74,0.4042778023216359
bm23,default and disjunctive,8,75,0.4042778023216359
bm23,default and disjunctive,8,76,0.4042778023216351
bm23,default and disjunctive,8,77,0.4042778023216351
bm23,default and disjunctive,8,78,0.4042778023216359
bm23,default and disjunctive,8,79,0.4042778023216356
bm23,default and disjunctive,8,80,0.4042778023216351
bm23,default and disjunctive,8,81,0.4042778023216356
bm23,default and disjunctive,8,82,0.4042778023216356
bm23,default and disjunctive,8,83,0.4042778023216356
bm23,default and disjunctive,8,84,0.40427780232163485
bm23,default and disjunctive,8,85,0.4042778023216356
bm23,default and disjunctive,8,86,0.4042778023216356
bm23,default and disjunctive,8,87,0.4042778023216359
bm23,default and disjunctive,8,88,0.4042778023216356
bm23,default and disjunctive,8,89,0.40427780232163535
bm23,default and disjunctive,8,90,0.4042778023216351
bm23,default and disjunctive,8,91,0.40427780232163535
bm23,default and disjunctive,8,92,0.40427780232163535
bm23,default and disjunctive,8,93,0.4042778023216356
bm23,default and disjunctive,8,94,0.4042778023216351
bm23,default and disjunctive,8,95,0.4042778023216351
bm23,default and disjunctive,8,96,0.40427780232163485
bm23,default and disjunctive,8,97,0.4042778023216359
bm23,default and disjunctive,8,98,0.40427780232163535
bm23,default and disjunctive,8,99,0.40427780232163535
bm23,default and disjunctive,8,100,0.40427780232163535
bm23,default,16,1,0.0
bm23,default,16,2,0.20877311085501044
bm23,default,16,3,0.23012427134754593
bm23,default,16,4,0.2479978441744737
bm23,default,16,5,0.26117626459664883
bm23,default,16,6,0.28050629339608957
bm23,default,16,7,0.30485468984703407
